game_id,date,season_phase,team,opponent,player,position,min,fg,3pt,ft,oreb,dreb,reb,ast,stl,blk,to,pf,pts,plus_minus,fgm,fga,3pm,3pa,ftm,fta,player_shot_value,player_offensive_flow,assist_turnover_ratio
20260510_LV_LA,"Sunday, May 10, 2026",regular_season,Las Vegas Aces,Los Angeles Sparks,A'ja Wilson,C,30.0,7-14,0-2,5-6,0.0,4.0,4.0,3.0,1.0,2.0,3.0,1.0,19.0,19.0,7.0,14.0,0.0,2.0,5.0,6.0,0.35714285714285715,0.42857142857142855,1.0
20260510_LV_LA,"Sunday, May 10, 2026",regular_season,Las Vegas Aces,Los Angeles Sparks,Chelsea Gray,G,32.0,6-10,4-5,0-0,0.0,3.0,3.0,5.0,0.0,0.0,6.0,3.0,16.0,11.0,6.0,10.0,4.0,5.0,0.0,0.0,1.2,0.8333333333333334,0.833
20260510_LV_LA,"Sunday, May 10, 2026",regular_season,Las Vegas Aces,Los Angeles Sparks,Jackie Young,G,31.0,8-12,2-5,2-2,1.0,4.0,5.0,9.0,1.0,1.0,1.0,2.0,20.0,25.0,8.0,12.0,2.0,5.0,2.0,2.0,0.6666666666666666,1.125,9.0
20260510_LV_LA,"Sunday, May 10, 2026",regular_season,Las Vegas Aces,Los Angeles Sparks,Cheyenne Parker-Tyus,F,3.0,1-1,0-0,0-0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,4.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,999.0
20260510_LV_LA,"Sunday, May 10, 2026",regular_season,Las Vegas Aces,Los Angeles Sparks,Brianna Turner,F,16.0,2-3,0-0,0-0,2.0,4.0,6.0,1.0,2.0,2.0,0.0,1.0,4.0,16.0,2.0,3.0,0.0,0.0,0.0,0.0,0.0,0.5,999.0
20260510_LV_LA,"Sunday, May 10, 2026",regular_season,Las Vegas Aces,Los Angeles Sparks,Kierstan Bell,F,8.0,0-1,0-1,0-0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,999.0
20260510_LV_LA,"Sunday, May 10, 2026",regular_season,Las Vegas Aces,Los Angeles Sparks,Jewell Loyd,G,26.0,1-5,0-3,0-0,0.0,4.0,4.0,3.0,1.0,1.0,1.0,2.0,2.0,5.0,1.0,5.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0
20260510_LV_LA,"Sunday, May 10, 2026",regular_season,Las Vegas Aces,Los Angeles Sparks,Chennedy Carter,G,20.0,9-13,1-3,3-5,1.0,0.0,1.0,0.0,2.0,0.0,2.0,3.0,22.0,28.0,9.0,13.0,1.0,3.0,3.0,5.0,0.46153846153846156,0.0,0.0
20260510_LV_LA,"Sunday, May 10, 2026",regular_season,Los Angeles Sparks,Las Vegas Aces,Nneka Ogwumike,F,33.0,7-15,3-5,2-2,5.0,5.0,10.0,2.0,1.0,0.0,2.0,1.0,19.0,-15.0,7.0,15.0,3.0,5.0,2.0,2.0,0.7333333333333333,0.2857142857142857,1.0
20260510_LV_LA,"Sunday, May 10, 2026",regular_season,Los Angeles Sparks,Las Vegas Aces,Dearica Hamby,F,27.0,4-11,0-1,4-8,2.0,3.0,5.0,1.0,0.0,0.0,3.0,2.0,12.0,-16.0,4.0,11.0,0.0,1.0,4.0,8.0,0.36363636363636365,0.25,0.333
20260510_LV_LA,"Sunday, May 10, 2026",regular_season,Los Angeles Sparks,Las Vegas Aces,Kelsey Plum,G,35.0,10-18,4-8,3-4,1.0,3.0,4.0,2.0,0.0,0.0,3.0,3.0,27.0,-25.0,10.0,18.0,4.0,8.0,3.0,4.0,0.8333333333333334,0.2,0.667
20260510_LV_LA,"Sunday, May 10, 2026",regular_season,Los Angeles Sparks,Las Vegas Aces,Ariel Atkins,G,32.0,3-12,0-6,2-2,2.0,2.0,4.0,3.0,3.0,0.0,3.0,2.0,8.0,-6.0,3.0,12.0,0.0,6.0,2.0,2.0,0.16666666666666666,1.0,1.0
20260510_LV_LA,"Sunday, May 10, 2026",regular_season,Los Angeles Sparks,Las Vegas Aces,Rae Burrell,G,28.0,2-6,1-3,0-0,1.0,2.0,3.0,1.0,1.0,0.0,2.0,3.0,5.0,-24.0,2.0,6.0,1.0,3.0,0.0,0.0,0.5,0.5,0.5
20260510_LV_LA,"Sunday, May 10, 2026",regular_season,Los Angeles Sparks,Las Vegas Aces,Emma Cannon,F,2.0,1-1,1-1,0-0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,3.0,0.0,0.0
20260510_LV_LA,"Sunday, May 10, 2026",regular_season,Los Angeles Sparks,Las Vegas Aces,Cameron Brink,F,8.0,0-0,0-0,0-0,3.0,0.0,3.0,0.0,0.0,0.0,3.0,3.0,0.0,-19.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
20260510_LV_LA,"Sunday, May 10, 2026",regular_season,Los Angeles Sparks,Las Vegas Aces,Sania Feagin,F,3.0,0-0,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
20260510_LV_LA,"Sunday, May 10, 2026",regular_season,Los Angeles Sparks,Las Vegas Aces,Jihyun Park,F,2.0,0-1,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
20260510_LV_LA,"Sunday, May 10, 2026",regular_season,Los Angeles Sparks,Las Vegas Aces,Erica Wheeler,G,18.0,1-11,0-6,0-0,1.0,0.0,1.0,1.0,3.0,0.0,0.0,1.0,2.0,-21.0,1.0,11.0,0.0,6.0,0.0,0.0,0.0,1.0,999.0
20260510_LV_LA,"Sunday, May 10, 2026",regular_season,Los Angeles Sparks,Las Vegas Aces,Ta'Niya Latson,G,5.0,1-1,0-0,0-0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,2.0,-2.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20260510_LV_LA,"Sunday, May 10, 2026",regular_season,Los Angeles Sparks,Las Vegas Aces,Chance Gray,G,8.0,0-2,0-1,0-0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,,999.0
20260511_PHX_GS,"Monday, May 11, 2026",regular_season,Phoenix Mercury,Golden State Valkyries,DeWanna Bonner,F,32.0,2-9,0-3,1-1,1.0,7.0,8.0,3.0,0.0,1.0,1.0,1.0,5.0,-1.0,2.0,9.0,0.0,3.0,1.0,1.0,0.1111111111111111,1.5,3.0
20260511_PHX_GS,"Monday, May 11, 2026",regular_season,Phoenix Mercury,Golden State Valkyries,Alyssa Thomas,F,38.0,5-9,0-0,9-12,1.0,8.0,9.0,11.0,0.0,0.0,6.0,5.0,19.0,-9.0,5.0,9.0,0.0,0.0,9.0,12.0,1.0,2.2,1.833
20260511_PHX_GS,"Monday, May 11, 2026",regular_season,Phoenix Mercury,Golden State Valkyries,Natasha Mack,F,29.0,4-5,1-1,2-2,1.0,1.0,2.0,1.0,0.0,1.0,1.0,3.0,11.0,-11.0,4.0,5.0,1.0,1.0,2.0,2.0,1.0,0.25,1.0
20260511_PHX_GS,"Monday, May 11, 2026",regular_season,Phoenix Mercury,Golden State Valkyries,Kahleah Copper,G,36.0,4-15,1-4,2-2,0.0,1.0,1.0,4.0,1.0,0.0,3.0,2.0,11.0,-16.0,4.0,15.0,1.0,4.0,2.0,2.0,0.3333333333333333,1.0,1.333
20260511_PHX_GS,"Monday, May 11, 2026",regular_season,Phoenix Mercury,Golden State Valkyries,Jovana Nogic,G,27.0,5-6,4-5,2-2,1.0,0.0,1.0,1.0,0.0,0.0,4.0,5.0,16.0,3.0,5.0,6.0,4.0,5.0,2.0,2.0,2.3333333333333335,0.2,0.25
20260511_PHX_GS,"Monday, May 11, 2026",regular_season,Phoenix Mercury,Golden State Valkyries,Anneli Maley,F,0.0,0-0,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
20260511_PHX_GS,"Monday, May 11, 2026",regular_season,Phoenix Mercury,Golden State Valkyries,Noemie Brochant,F,16.0,3-5,3-5,0-0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,9.0,-11.0,3.0,5.0,3.0,5.0,0.0,0.0,1.8,0.0,0.0
20260511_PHX_GS,"Monday, May 11, 2026",regular_season,Phoenix Mercury,Golden State Valkyries,Kyara Linskens,C,5.0,1-2,0-1,0-0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,2.0,-6.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20260511_PHX_GS,"Monday, May 11, 2026",regular_season,Phoenix Mercury,Golden State Valkyries,Kiana Williams,G,12.0,2-2,2-2,0-0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,6.0,-14.0,2.0,2.0,2.0,2.0,0.0,0.0,3.0,0.0,0.0
20260511_PHX_GS,"Monday, May 11, 2026",regular_season,Phoenix Mercury,Golden State Valkyries,Quionche Carter,G,6.0,0-1,0-1,0-0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-13.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,,0.0
20260511_PHX_GS,"Monday, May 11, 2026",regular_season,Phoenix Mercury,Golden State Valkyries,Peyton Williams,F,,,,,,,,,,,,,,,,,,,,,,,
20260511_PHX_GS,"Monday, May 11, 2026",regular_season,Phoenix Mercury,Golden State Valkyries,Sami Whitcomb,G,,,,,,,,,,,,,,,,,,,,,,,
20260511_PHX_GS,"Monday, May 11, 2026",regular_season,Golden State Valkyries,Phoenix Mercury,Kayla Thornton,F,31.0,8-14,3-8,0-0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,3.0,19.0,6.0,8.0,14.0,3.0,8.0,0.0,0.0,0.6428571428571429,0.0,0.0
20260511_PHX_GS,"Monday, May 11, 2026",regular_season,Golden State Valkyries,Phoenix Mercury,Gabby Williams,F,32.0,7-13,4-9,1-1,1.0,4.0,5.0,3.0,4.0,1.0,4.0,2.0,19.0,12.0,7.0,13.0,4.0,9.0,1.0,1.0,1.0,0.42857142857142855,0.75
20260511_PHX_GS,"Monday, May 11, 2026",regular_season,Golden State Valkyries,Phoenix Mercury,Kiah Stokes,C,13.0,0-2,0-1,1-2,0.0,3.0,3.0,0.0,1.0,0.0,0.0,3.0,1.0,-15.0,0.0,2.0,0.0,1.0,1.0,2.0,0.5,,0.0
20260511_PHX_GS,"Monday, May 11, 2026",regular_season,Golden State Valkyries,Phoenix Mercury,Kaila Charles,G,33.0,2-8,1-5,2-2,0.0,4.0,4.0,1.0,1.0,0.0,1.0,4.0,7.0,-3.0,2.0,8.0,1.0,5.0,2.0,2.0,0.625,0.5,1.0
20260511_PHX_GS,"Monday, May 11, 2026",regular_season,Golden State Valkyries,Phoenix Mercury,Veronica Burton,G,32.0,3-9,1-5,6-6,1.0,2.0,3.0,12.0,3.0,0.0,0.0,3.0,13.0,12.0,3.0,9.0,1.0,5.0,6.0,6.0,1.0,4.0,999.0
20260511_PHX_GS,"Monday, May 11, 2026",regular_season,Golden State Valkyries,Phoenix Mercury,Laeticia Amihere,F,24.0,5-7,0-0,3-4,1.0,5.0,6.0,5.0,0.0,3.0,2.0,4.0,13.0,33.0,5.0,7.0,0.0,0.0,3.0,4.0,0.42857142857142855,1.0,2.5
20260511_PHX_GS,"Monday, May 11, 2026",regular_season,Golden State Valkyries,Phoenix Mercury,Janelle Salaun,F,26.0,7-10,4-5,3-3,1.0,2.0,3.0,2.0,1.0,0.0,0.0,1.0,21.0,27.0,7.0,10.0,4.0,5.0,3.0,3.0,1.5,0.2857142857142857,999.0
20260511_PHX_GS,"Monday, May 11, 2026",regular_season,Golden State Valkyries,Phoenix Mercury,Kaitlyn Chen,G,9.0,1-4,0-0,0-0,1.0,2.0,3.0,2.0,0.0,0.0,1.0,1.0,2.0,8.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0
20260511_PHX_GS,"Monday, May 11, 2026",regular_season,Golden State Valkyries,Phoenix Mercury,Miela Sowah,G,,,,,,,,,,,,,,,,,,,,,,,
20260511_PHX_GS,"Monday, May 11, 2026",regular_season,Golden State Valkyries,Phoenix Mercury,Ndjakalenga Mwenentanda,G,,,,,,,,,,,,,,,,,,,,,,,
20260513_ATL_DAL,"Wednesday, May 13, 2026",regular_season,Atlanta Dream,Dallas Wings,Naz Hillmon,F,36.0,0-5,0-3,1-2,0.0,3.0,3.0,1.0,0.0,0.0,1.0,4.0,1.0,12.0,0.0,5.0,0.0,3.0,1.0,2.0,0.2,,1.0
20260513_ATL_DAL,"Wednesday, May 13, 2026",regular_season,Atlanta Dream,Dallas Wings,Angel Reese,F,34.0,4-8,0-1,4-4,8.0,8.0,16.0,2.0,1.0,1.0,3.0,3.0,12.0,1.0,4.0,8.0,0.0,1.0,4.0,4.0,0.5,0.5,0.667
20260513_ATL_DAL,"Wednesday, May 13, 2026",regular_season,Atlanta Dream,Dallas Wings,Allisha Gray,G,34.0,9-20,4-9,4-4,0.0,4.0,4.0,0.0,0.0,1.0,0.0,2.0,26.0,9.0,9.0,20.0,4.0,9.0,4.0,4.0,0.8,0.0,0.0
20260513_ATL_DAL,"Wednesday, May 13, 2026",regular_season,Atlanta Dream,Dallas Wings,Jordin Canada,G,31.0,8-15,3-7,0-0,1.0,6.0,7.0,5.0,3.0,0.0,1.0,3.0,19.0,3.0,8.0,15.0,3.0,7.0,0.0,0.0,0.6,0.625,5.0
20260513_ATL_DAL,"Wednesday, May 13, 2026",regular_season,Atlanta Dream,Dallas Wings,Rhyne Howard,G,37.0,3-14,1-9,7-7,2.0,1.0,3.0,4.0,1.0,0.0,0.0,4.0,14.0,4.0,3.0,14.0,1.0,9.0,7.0,7.0,0.7142857142857143,1.3333333333333333,999.0
20260513_ATL_DAL,"Wednesday, May 13, 2026",regular_season,Atlanta Dream,Dallas Wings,Sika Kone,F,1.0,0-0,0-0,0-0,0.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
20260513_ATL_DAL,"Wednesday, May 13, 2026",regular_season,Atlanta Dream,Dallas Wings,Madina Okot,C,9.0,0-1,0-0,0-0,0.0,5.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
20260513_ATL_DAL,"Wednesday, May 13, 2026",regular_season,Atlanta Dream,Dallas Wings,Te-Hina Paopao,G,13.0,1-4,0-3,0-0,0.0,3.0,3.0,1.0,0.0,0.0,2.0,1.0,2.0,-4.0,1.0,4.0,0.0,3.0,0.0,0.0,0.0,1.0,0.5
20260513_ATL_DAL,"Wednesday, May 13, 2026",regular_season,Atlanta Dream,Dallas Wings,Indya Nivar,G,1.0,0-0,0-0,0-0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
20260513_ATL_DAL,"Wednesday, May 13, 2026",regular_season,Atlanta Dream,Dallas Wings,Isobel Borlase,G,4.0,1-2,1-1,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,1.0,2.0,1.0,1.0,0.0,0.0,1.5,0.0,0.0
20260513_ATL_DAL,"Wednesday, May 13, 2026",regular_season,Atlanta Dream,Dallas Wings,Aaliyah Nye,G,,,,,,,,,,,,,,,,,,,,,,,
20260513_ATL_DAL,"Wednesday, May 13, 2026",regular_season,Dallas Wings,Atlanta Dream,Jessica Shepard,F,31.0,6-11,0-0,0-0,3.0,5.0,8.0,3.0,0.0,0.0,2.0,2.0,12.0,-15.0,6.0,11.0,0.0,0.0,0.0,0.0,0.0,0.5,1.5
20260513_ATL_DAL,"Wednesday, May 13, 2026",regular_season,Dallas Wings,Atlanta Dream,Alanna Smith,F,27.0,1-8,0-6,0-0,2.0,4.0,6.0,3.0,0.0,1.0,3.0,2.0,2.0,-9.0,1.0,8.0,0.0,6.0,0.0,0.0,0.0,3.0,1.0
20260513_ATL_DAL,"Wednesday, May 13, 2026",regular_season,Dallas Wings,Atlanta Dream,Odyssey Sims,G,23.0,3-8,1-3,0-0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,2.0,7.0,-15.0,3.0,8.0,1.0,3.0,0.0,0.0,0.375,1.3333333333333333,4.0
20260513_ATL_DAL,"Wednesday, May 13, 2026",regular_season,Dallas Wings,Atlanta Dream,Arike Ogunbowale,G,36.0,7-15,0-4,6-7,0.0,4.0,4.0,1.0,1.0,0.0,2.0,2.0,20.0,-1.0,7.0,15.0,0.0,4.0,6.0,7.0,0.4,0.14285714285714285,0.5
20260513_ATL_DAL,"Wednesday, May 13, 2026",regular_season,Dallas Wings,Atlanta Dream,Paige Bueckers,G,32.0,5-12,2-4,3-3,0.0,2.0,2.0,3.0,0.0,1.0,0.0,2.0,15.0,-7.0,5.0,12.0,2.0,4.0,3.0,3.0,0.75,0.6,999.0
20260513_ATL_DAL,"Wednesday, May 13, 2026",regular_season,Dallas Wings,Atlanta Dream,Alysha Clark,F,14.0,1-2,0-1,0-0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,5.0,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20260513_ATL_DAL,"Wednesday, May 13, 2026",regular_season,Dallas Wings,Atlanta Dream,Maddy Siegrist,F,8.0,1-3,0-1,0-0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
20260513_ATL_DAL,"Wednesday, May 13, 2026",regular_season,Dallas Wings,Atlanta Dream,Awak Kuier,F,15.0,2-4,1-2,1-2,1.0,3.0,4.0,1.0,0.0,1.0,0.0,0.0,6.0,9.0,2.0,4.0,1.0,2.0,1.0,2.0,1.0,0.5,999.0
20260513_ATL_DAL,"Wednesday, May 13, 2026",regular_season,Dallas Wings,Atlanta Dream,Aziaha James,G,15.0,2-10,0-5,2-2,1.0,1.0,2.0,0.0,2.0,1.0,0.0,4.0,6.0,3.0,2.0,10.0,0.0,5.0,2.0,2.0,0.2,0.0,0.0
20260513_ATL_DAL,"Wednesday, May 13, 2026",regular_season,Dallas Wings,Atlanta Dream,Li Yueru,C,,,,,,,,,,,,,,,,,,,,,,,
20260513_ATL_DAL,"Wednesday, May 13, 2026",regular_season,Dallas Wings,Atlanta Dream,JJ Quinerly,G,,,,,,,,,,,,,,,,,,,,,,,
20260513_MIN_PHX,"Wednesday, May 13, 2026",regular_season,Minnesota Lynx,Phoenix Mercury,Natasha Howard,F,29.0,6-9,0-0,2-6,4.0,7.0,11.0,2.0,1.0,0.0,4.0,4.0,14.0,8.0,6.0,9.0,0.0,0.0,2.0,6.0,0.2222222222222222,0.3333333333333333,0.5
20260513_MIN_PHX,"Wednesday, May 13, 2026",regular_season,Minnesota Lynx,Phoenix Mercury,Nia Coffey,F,21.0,5-7,3-4,0-0,1.0,9.0,10.0,0.0,0.0,1.0,1.0,6.0,13.0,3.0,5.0,7.0,3.0,4.0,0.0,0.0,1.2857142857142858,0.0,0.0
20260513_MIN_PHX,"Wednesday, May 13, 2026",regular_season,Minnesota Lynx,Phoenix Mercury,Kayla McBride,G,33.0,4-10,2-6,4-4,0.0,2.0,2.0,3.0,1.0,0.0,3.0,1.0,14.0,4.0,4.0,10.0,2.0,6.0,4.0,4.0,1.0,0.75,1.0
20260513_MIN_PHX,"Wednesday, May 13, 2026",regular_season,Minnesota Lynx,Phoenix Mercury,Courtney Williams,G,30.0,4-13,1-4,2-3,0.0,3.0,3.0,5.0,2.0,2.0,1.0,2.0,11.0,7.0,4.0,13.0,1.0,4.0,2.0,3.0,0.38461538461538464,1.25,5.0
20260513_MIN_PHX,"Wednesday, May 13, 2026",regular_season,Minnesota Lynx,Phoenix Mercury,Olivia Miles,G,26.0,5-10,0-2,3-4,0.0,6.0,6.0,7.0,0.0,0.0,2.0,4.0,13.0,6.0,5.0,10.0,0.0,2.0,3.0,4.0,0.3,1.4,3.5
20260513_MIN_PHX,"Wednesday, May 13, 2026",regular_season,Minnesota Lynx,Phoenix Mercury,Antonia Delaere,F,19.0,3-4,1-1,1-1,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,8.0,-1.0,3.0,4.0,1.0,1.0,1.0,1.0,1.0,0.3333333333333333,999.0
20260513_MIN_PHX,"Wednesday, May 13, 2026",regular_season,Minnesota Lynx,Phoenix Mercury,Anastasiia Olairi Kosu,F,9.0,1-2,0-0,0-0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,3.0,2.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,999.0
20260513_MIN_PHX,"Wednesday, May 13, 2026",regular_season,Minnesota Lynx,Phoenix Mercury,Emma Cechova,F,22.0,4-8,0-1,3-4,3.0,3.0,6.0,0.0,1.0,1.0,2.0,4.0,11.0,-3.0,4.0,8.0,0.0,1.0,3.0,4.0,0.375,0.0,0.0
20260513_MIN_PHX,"Wednesday, May 13, 2026",regular_season,Minnesota Lynx,Phoenix Mercury,Maya Caldwell,G,8.0,0-0,0-0,0-0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
20260513_MIN_PHX,"Wednesday, May 13, 2026",regular_season,Minnesota Lynx,Phoenix Mercury,Eliska Hamzova,G,5.0,0-1,0-1,2-2,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,2.0,-4.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,,0.0
20260513_MIN_PHX,"Wednesday, May 13, 2026",regular_season,Minnesota Lynx,Phoenix Mercury,Napheesa Collier,F,,,,,,,,,,,,,,,,,,,,,,,
20260513_MIN_PHX,"Wednesday, May 13, 2026",regular_season,Minnesota Lynx,Phoenix Mercury,Dorka Juhasz,F,,,,,,,,,,,,,,,,,,,,,,,
20260513_MIN_PHX,"Wednesday, May 13, 2026",regular_season,Phoenix Mercury,Minnesota Lynx,DeWanna Bonner,F,30.0,6-16,2-8,2-2,1.0,6.0,7.0,2.0,0.0,1.0,1.0,3.0,16.0,-8.0,6.0,16.0,2.0,8.0,2.0,2.0,0.5,0.3333333333333333,2.0
20260513_MIN_PHX,"Wednesday, May 13, 2026",regular_season,Phoenix Mercury,Minnesota Lynx,Alyssa Thomas,F,34.0,2-10,0-0,6-13,0.0,4.0,4.0,8.0,2.0,0.0,4.0,2.0,10.0,-9.0,2.0,10.0,0.0,0.0,6.0,13.0,0.6,4.0,2.0
20260513_MIN_PHX,"Wednesday, May 13, 2026",regular_season,Phoenix Mercury,Minnesota Lynx,Valeriane Ayayi,F,17.0,2-4,2-3,0-0,1.0,3.0,4.0,3.0,1.0,0.0,2.0,3.0,6.0,1.0,2.0,4.0,2.0,3.0,0.0,0.0,1.5,1.5,1.5
20260513_MIN_PHX,"Wednesday, May 13, 2026",regular_season,Phoenix Mercury,Minnesota Lynx,Natasha Mack,F,28.0,4-5,0-1,1-1,3.0,7.0,10.0,0.0,1.0,3.0,0.0,2.0,9.0,-5.0,4.0,5.0,0.0,1.0,1.0,1.0,0.2,0.0,0.0
20260513_MIN_PHX,"Wednesday, May 13, 2026",regular_season,Phoenix Mercury,Minnesota Lynx,Kahleah Copper,G,35.0,9-21,2-7,10-13,1.0,0.0,1.0,2.0,2.0,0.0,3.0,2.0,30.0,-1.0,9.0,21.0,2.0,7.0,10.0,13.0,0.7619047619047619,0.2222222222222222,0.667
20260513_MIN_PHX,"Wednesday, May 13, 2026",regular_season,Phoenix Mercury,Minnesota Lynx,Noemie Brochant,F,12.0,0-0,0-0,0-0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,999.0
20260513_MIN_PHX,"Wednesday, May 13, 2026",regular_season,Phoenix Mercury,Minnesota Lynx,Kyara Linskens,C,12.0,2-3,2-3,2-2,2.0,2.0,4.0,1.0,0.0,0.0,0.0,3.0,8.0,1.0,2.0,3.0,2.0,3.0,2.0,2.0,2.6666666666666665,0.5,999.0
20260513_MIN_PHX,"Wednesday, May 13, 2026",regular_season,Phoenix Mercury,Minnesota Lynx,Jovana Nogic,G,17.0,0-6,0-2,2-2,1.0,0.0,1.0,2.0,3.0,0.0,1.0,3.0,2.0,5.0,0.0,6.0,0.0,2.0,2.0,2.0,0.3333333333333333,,2.0
20260513_MIN_PHX,"Wednesday, May 13, 2026",regular_season,Phoenix Mercury,Minnesota Lynx,Kiana Williams,G,14.0,1-6,1-5,0-0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,3.0,-4.0,1.0,6.0,1.0,5.0,0.0,0.0,0.5,1.0,999.0
20260513_MIN_PHX,"Wednesday, May 13, 2026",regular_season,Phoenix Mercury,Minnesota Lynx,Anneli Maley,F,,,,,,,,,,,,,,,,,,,,,,,
20260513_MIN_PHX,"Wednesday, May 13, 2026",regular_season,Phoenix Mercury,Minnesota Lynx,Sami Whitcomb,G,,,,,,,,,,,,,,,,,,,,,,,
20260513_MIN_PHX,"Wednesday, May 13, 2026",regular_season,Phoenix Mercury,Minnesota Lynx,Quionche Carter,G,,,,,,,,,,,,,,,,,,,,,,,
20260513_NY_POR,"Wednesday, May 13, 2026",regular_season,New York Liberty,Portland Fire,Breanna Stewart,F,38.0,4-12,0-2,8-8,1.0,9.0,10.0,4.0,2.0,3.0,2.0,5.0,16.0,-2.0,4.0,12.0,0.0,2.0,8.0,8.0,0.6666666666666666,1.0,2.0
20260513_NY_POR,"Wednesday, May 13, 2026",regular_season,New York Liberty,Portland Fire,Jonquel Jones,C,34.0,6-11,3-6,2-2,1.0,6.0,7.0,3.0,1.0,0.0,4.0,3.0,17.0,-3.0,6.0,11.0,3.0,6.0,2.0,2.0,1.0,0.5,0.75
20260513_NY_POR,"Wednesday, May 13, 2026",regular_season,New York Liberty,Portland Fire,Betnijah Laney-Hamilton,G,25.0,3-7,2-6,2-2,0.0,3.0,3.0,3.0,0.0,0.0,4.0,1.0,10.0,-11.0,3.0,7.0,2.0,6.0,2.0,2.0,1.1428571428571428,1.0,0.75
20260513_NY_POR,"Wednesday, May 13, 2026",regular_season,New York Liberty,Portland Fire,Marine Johannes,G,33.0,6-11,3-7,3-3,2.0,2.0,4.0,4.0,2.0,0.0,2.0,1.0,18.0,-4.0,6.0,11.0,3.0,7.0,3.0,3.0,1.0909090909090908,0.6666666666666666,2.0
20260513_NY_POR,"Wednesday, May 13, 2026",regular_season,New York Liberty,Portland Fire,Pauline Astier,G,30.0,10-14,2-3,2-3,3.0,2.0,5.0,3.0,2.0,0.0,5.0,3.0,24.0,-2.0,10.0,14.0,2.0,3.0,2.0,3.0,0.5714285714285714,0.3,0.6
20260513_NY_POR,"Wednesday, May 13, 2026",regular_season,New York Liberty,Portland Fire,Aubrey Griffin,F,0.0,0-0,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0
20260513_NY_POR,"Wednesday, May 13, 2026",regular_season,New York Liberty,Portland Fire,Han Xu,C,6.0,0-1,0-0,0-0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,0.0
