game_id,date,season_phase,team,opponent,player,position,min,fg,3pt,ft,oreb,dreb,reb,ast,stl,blk,to,pf,pts,plus_minus
20260618_MIN_LA,"Thursday, June 18, 2026",regular_season,Minnesota Lynx,Los Angeles Sparks,Courtney Williams,G,26,6-11,1-2,0-0,0,1,1,5,0,0,3,3,13,+10
20260618_MIN_LA,"Thursday, June 18, 2026",regular_season,Minnesota Lynx,Los Angeles Sparks,Olivia Miles,G,26,12-15,2-3,5-6,0,4,4,4,0,0,5,2,31,+12
20260618_MIN_LA,"Thursday, June 18, 2026",regular_season,Minnesota Lynx,Los Angeles Sparks,Antonia Delaere,F,15,2-4,2-4,0-0,0,0,0,1,0,0,0,2,6,+5
20260618_MIN_LA,"Thursday, June 18, 2026",regular_season,Minnesota Lynx,Los Angeles Sparks,Anastasiia Olairi Kosu,F,10,2-2,0-0,0-0,0,2,2,1,0,0,3,2,4,+1
20260618_MIN_LA,"Thursday, June 18, 2026",regular_season,Minnesota Lynx,Los Angeles Sparks,Teaira McCowan,C,5,1-1,0-0,0-1,0,1,1,0,0,0,1,2,2,-4
20260618_MIN_LA,"Thursday, June 18, 2026",regular_season,Minnesota Lynx,Los Angeles Sparks,Maya Caldwell,G,25,2-7,1-3,2-2,2,5,7,3,2,1,3,2,7,+18
20260618_MIN_LA,"Thursday, June 18, 2026",regular_season,Minnesota Lynx,Los Angeles Sparks,Eliska Hamzova,G,11,0-1,0-1,0-0,0,0,0,3,0,0,1,2,0,-1
20260618_MIN_LA,"Thursday, June 18, 2026",regular_season,Minnesota Lynx,Los Angeles Sparks,Liatu King,F,,,,,,,,,,,,,,
20260618_MIN_LA,"Thursday, June 18, 2026",regular_season,Los Angeles Sparks,Minnesota Lynx,Nneka Ogwumike,F,30,3-9,0-4,4-4,0,8,8,1,1,0,2,0,10,-13
20260618_MIN_LA,"Thursday, June 18, 2026",regular_season,Los Angeles Sparks,Minnesota Lynx,Dearica Hamby,F,25,5-6,1-1,1-3,2,7,9,2,3,1,3,2,12,-7
20260618_MIN_LA,"Thursday, June 18, 2026",regular_season,Los Angeles Sparks,Minnesota Lynx,Erica Wheeler,G,25,2-10,0-4,2-2,1,0,1,4,1,0,2,1,6,-12
20260618_MIN_LA,"Thursday, June 18, 2026",regular_season,Los Angeles Sparks,Minnesota Lynx,Ariel Atkins,G,30,1-7,0-3,2-2,0,1,1,3,2,0,3,4,4,-12
20260618_MIN_LA,"Thursday, June 18, 2026",regular_season,Los Angeles Sparks,Minnesota Lynx,Rae Burrell,G,26,6-10,2-4,5-6,0,0,0,3,0,0,2,4,19,-6
20260618_MIN_LA,"Thursday, June 18, 2026",regular_season,Los Angeles Sparks,Minnesota Lynx,Emma Cannon,F,4,1-2,1-2,2-2,1,0,1,1,0,0,0,1,5,+4
20260618_MIN_LA,"Thursday, June 18, 2026",regular_season,Los Angeles Sparks,Minnesota Lynx,Sania Feagin,F,6,0-1,0-0,0-0,0,0,0,2,0,0,0,2,0,-2
20260618_MIN_LA,"Thursday, June 18, 2026",regular_season,Los Angeles Sparks,Minnesota Lynx,Jihyun Park,F,22,5-7,1-2,2-2,0,0,0,0,1,0,2,3,13,-10
20260618_MIN_LA,"Thursday, June 18, 2026",regular_season,Los Angeles Sparks,Minnesota Lynx,Kate Martin,G,7,0-3,0-2,0-0,0,1,1,0,0,0,0,0,0,-9
20260618_MIN_LA,"Thursday, June 18, 2026",regular_season,Los Angeles Sparks,Minnesota Lynx,Ta'Niya Latson,G,12,0-2,0-1,6-9,1,2,3,2,0,0,2,0,6,-4
20260618_MIN_LA,"Thursday, June 18, 2026",regular_season,Los Angeles Sparks,Minnesota Lynx,Chance Gray,G,13,2-3,2-3,2-2,0,2,2,2,0,0,2,1,8,-9
20260618_MIN_LA,"Thursday, June 18, 2026",regular_season,Los Angeles Sparks,Minnesota Lynx,Laura Ziegler,F,,,,,,,,,,,,,,
20260618_LV_PHX,"Thursday, June 18, 2026",regular_season,Las Vegas Aces,Phoenix Mercury,Stephanie Talbot,F,20,1-2,1-1,0-0,0,2,2,1,2,0,0,2,3,+1
20260618_LV_PHX,"Thursday, June 18, 2026",regular_season,Las Vegas Aces,Phoenix Mercury,NaLyssa Smith,F,31,8-10,0-0,5-8,2,3,5,2,1,0,0,1,21,+11
20260618_LV_PHX,"Thursday, June 18, 2026",regular_season,Las Vegas Aces,Phoenix Mercury,A'ja Wilson,C,37,11-20,0-2,11-13,4,6,10,3,5,2,2,2,33,+14
20260618_LV_PHX,"Thursday, June 18, 2026",regular_season,Las Vegas Aces,Phoenix Mercury,Chelsea Gray,G,35,2-10,0-4,1-1,0,4,4,9,2,0,3,2,5,+15
20260618_LV_PHX,"Thursday, June 18, 2026",regular_season,Las Vegas Aces,Phoenix Mercury,Jackie Young,G,38,7-15,4-8,2-3,1,0,1,9,5,1,3,2,20,+13
20260618_LV_PHX,"Thursday, June 18, 2026",regular_season,Las Vegas Aces,Phoenix Mercury,Cheyenne Parker-Tyus,F,4,1-2,0-0,0-0,0,1,1,0,0,1,0,0,2,-9
20260618_LV_PHX,"Thursday, June 18, 2026",regular_season,Las Vegas Aces,Phoenix Mercury,Brianna Turner,F,8,1-1,0-0,0-0,0,3,3,0,0,1,0,1,2,+6
20260618_LV_PHX,"Thursday, June 18, 2026",regular_season,Las Vegas Aces,Phoenix Mercury,Kierstan Bell,F,5,0-1,0-1,0-0,0,0,0,0,1,1,1,0,0,-11
20260618_LV_PHX,"Thursday, June 18, 2026",regular_season,Las Vegas Aces,Phoenix Mercury,Jewell Loyd,G,24,0-7,0-5,0-0,2,1,3,1,2,0,0,3,0,+10
20260618_LV_PHX,"Thursday, June 18, 2026",regular_season,Las Vegas Aces,Phoenix Mercury,Janiah Barker,F,,,,,,,,,,,,,,
20260618_LV_PHX,"Thursday, June 18, 2026",regular_season,Las Vegas Aces,Phoenix Mercury,Chennedy Carter,G,,,,,,,,,,,,,,
20260618_LV_PHX,"Thursday, June 18, 2026",regular_season,Las Vegas Aces,Phoenix Mercury,Dana Evans,G,,,,,,,,,,,,,,
20260618_LV_PHX,"Thursday, June 18, 2026",regular_season,Phoenix Mercury,Las Vegas Aces,Alyssa Thomas,F,35,4-10,0-0,2-2,1,4,5,11,0,0,6,5,10,-11
20260618_LV_PHX,"Thursday, June 18, 2026",regular_season,Phoenix Mercury,Las Vegas Aces,Natasha Mack,F,23,0-3,0-1,0-0,3,5,8,0,0,1,0,3,0,-6
20260618_LV_PHX,"Thursday, June 18, 2026",regular_season,Phoenix Mercury,Las Vegas Aces,Noemie Brochant,F,19,2-3,0-1,0-0,0,3,3,1,1,0,1,0,4,-11
20260618_LV_PHX,"Thursday, June 18, 2026",regular_season,Phoenix Mercury,Las Vegas Aces,Kahleah Copper,G,30,9-16,1-4,7-7,0,4,4,3,0,0,4,4,26,-1
20260618_LV_PHX,"Thursday, June 18, 2026",regular_season,Phoenix Mercury,Las Vegas Aces,Monique Akoa Makani,G,20,1-3,0-1,2-2,0,3,3,1,1,0,3,1,4,-10
20260618_LV_PHX,"Thursday, June 18, 2026",regular_season,Phoenix Mercury,Las Vegas Aces,DeWanna Bonner,F,20,3-6,2-4,2-3,0,3,3,1,2,0,0,2,10,-6
20260618_LV_PHX,"Thursday, June 18, 2026",regular_season,Phoenix Mercury,Las Vegas Aces,Valeriane Ayayi,F,11,0-2,0-1,0-0,0,1,1,1,0,1,2,3,0,+3
20260618_LV_PHX,"Thursday, June 18, 2026",regular_season,Phoenix Mercury,Las Vegas Aces,Kyara Linskens,C,5,1-2,1-1,0-0,1,1,2,0,0,0,1,0,3,-2
20260618_LV_PHX,"Thursday, June 18, 2026",regular_season,Phoenix Mercury,Las Vegas Aces,Jovana Nogic,G,21,4-7,4-6,0-0,0,0,0,0,1,0,2,1,12,-4
20260618_LV_PHX,"Thursday, June 18, 2026",regular_season,Phoenix Mercury,Las Vegas Aces,Lexi Held,G,15,3-5,1-2,0-0,0,1,1,0,0,0,1,0,7,-2
20260618_LV_PHX,"Thursday, June 18, 2026",regular_season,Phoenix Mercury,Las Vegas Aces,Sami Whitcomb,G,,,,,,,,,,,,,,
20260618_LV_PHX,"Thursday, June 18, 2026",regular_season,Phoenix Mercury,Las Vegas Aces,Quionche Carter,G,,,,,,,,,,,,,,
20260618_SEA_POR,"Thursday, June 18, 2026",regular_season,Seattle Storm,Portland Fire,Dominique Malonga,C,35,12-19,0-0,4-6,3,8,11,3,2,3,1,0,28,-2
20260618_SEA_POR,"Thursday, June 18, 2026",regular_season,Seattle Storm,Portland Fire,Awa Fam,C,29,6-10,3-5,3-3,3,2,5,1,0,0,1,4,18,-14
20260618_SEA_POR,"Thursday, June 18, 2026",regular_season,Seattle Storm,Portland Fire,Natisha Hiedeman,G,33,6-14,5-8,2-2,0,4,4,6,1,0,5,1,19,-3
20260618_SEA_POR,"Thursday, June 18, 2026",regular_season,Seattle Storm,Portland Fire,Flau'jae Johnson,G,22,4-7,0-1,0-0,1,1,2,1,1,0,2,6,8,+8
20260618_SEA_POR,"Thursday, June 18, 2026",regular_season,Seattle Storm,Portland Fire,Jade Melbourne,G,30,1-6,0-4,4-4,0,2,2,8,0,0,2,1,6,-6
20260618_SEA_POR,"Thursday, June 18, 2026",regular_season,Seattle Storm,Portland Fire,Katie Lou Samuelson,F,11,0-2,0-1,0-0,0,1,1,1,1,0,0,0,0,+3
20260618_SEA_POR,"Thursday, June 18, 2026",regular_season,Seattle Storm,Portland Fire,Mackenzie Holmes,F,4,1-1,1-1,0-0,0,0,0,0,0,0,0,2,3,-2
20260618_SEA_POR,"Thursday, June 18, 2026",regular_season,Seattle Storm,Portland Fire,Taylor Thierry,F,3,0-1,0-0,0-0,1,0,1,0,0,0,0,0,0,-4
20260618_SEA_POR,"Thursday, June 18, 2026",regular_season,Seattle Storm,Portland Fire,Stefanie Dolson,C,9,0-2,0-2,0-0,0,2,2,0,0,0,0,0,0,+5
20260618_SEA_POR,"Thursday, June 18, 2026",regular_season,Seattle Storm,Portland Fire,Zia Cooke,G,23,2-5,0-2,3-4,0,3,3,2,0,0,1,4,7,-10
20260618_SEA_POR,"Thursday, June 18, 2026",regular_season,Seattle Storm,Portland Fire,Ezi Magbegor,F,,,,,,,,,,,,,,
20260618_SEA_POR,"Thursday, June 18, 2026",regular_season,Seattle Storm,Portland Fire,Jordan Horston,F,,,,,,,,,,,,,,
20260618_SEA_POR,"Thursday, June 18, 2026",regular_season,Seattle Storm,Portland Fire,Taina Mair,G,,,,,,,,,,,,,,
20260618_SEA_POR,"Thursday, June 18, 2026",regular_season,Portland Fire,Seattle Storm,Bridget Carleton,F,29,7-13,7-13,3-4,2,2,4,1,3,2,2,2,24,+6
20260618_SEA_POR,"Thursday, June 18, 2026",regular_season,Portland Fire,Seattle Storm,Emily Engstler,F,27,3-8,2-4,1-2,3,3,6,5,1,2,2,4,9,+10
20260618_SEA_POR,"Thursday, June 18, 2026",regular_season,Portland Fire,Seattle Storm,Megan DiLeo,C,28,3-10,2-4,0-0,3,1,4,0,0,2,2,4,8,+12
20260618_SEA_POR,"Thursday, June 18, 2026",regular_season,Portland Fire,Seattle Storm,Sarah Ashlee Barker,G,24,3-11,2-7,4-4,1,5,6,0,0,1,1,1,12,+11
20260618_SEA_POR,"Thursday, June 18, 2026",regular_season,Portland Fire,Seattle Storm,Carla Leite,G,29,5-11,1-2,9-10,2,2,4,10,1,0,1,2,20,+13
20260618_SEA_POR,"Thursday, June 18, 2026",regular_season,Portland Fire,Seattle Storm,Frieda Buhner,F,13,1-4,0-2,1-1,0,2,2,1,0,0,0,1,3,-6
20260618_SEA_POR,"Thursday, June 18, 2026",regular_season,Portland Fire,Seattle Storm,Nyadiew Puoch,F,11,0-3,0-3,2-2,0,1,1,1,1,0,0,1,2,-2
20260618_SEA_POR,"Thursday, June 18, 2026",regular_season,Portland Fire,Seattle Storm,Serah Williams,C,12,0-1,0-0,1-2,2,2,4,0,0,0,2,2,1,-7
20260618_SEA_POR,"Thursday, June 18, 2026",regular_season,Portland Fire,Seattle Storm,Karlie Samuelson,G,17,3-6,2-5,2-2,1,0,1,0,1,0,0,0,10,-4
20260618_SEA_POR,"Thursday, June 18, 2026",regular_season,Portland Fire,Seattle Storm,Teja Oblak,G,11,2-3,1-2,0-0,0,0,0,2,0,0,2,1,5,-8
20260618_SEA_POR,"Thursday, June 18, 2026",regular_season,Portland Fire,Seattle Storm,Luisa Geiselsoder,C,,,,,,,,,,,,,,
20260618_SEA_POR,"Thursday, June 18, 2026",regular_season,Portland Fire,Seattle Storm,Holly Winterburn,G,,,,,,,,,,,,,,
20260618_ATL_IND,"Thursday, June 18, 2026",regular_season,Atlanta Dream,Indiana Fever,Naz Hillmon,F,32,4-8,3-5,6-6,1,3,4,2,1,1,2,6,17,+4
20260618_ATL_IND,"Thursday, June 18, 2026",regular_season,Atlanta Dream,Indiana Fever,Angel Reese,F,29,8-14,0-0,5-8,4,7,11,1,0,0,4,4,21,+8
20260618_ATL_IND,"Thursday, June 18, 2026",regular_season,Atlanta Dream,Indiana Fever,Allisha Gray,G,34,6-11,1-3,4-5,0,0,0,3,3,0,2,4,17,+16
20260618_ATL_IND,"Thursday, June 18, 2026",regular_season,Atlanta Dream,Indiana Fever,Jordin Canada,G,29,5-10,1-3,7-8,0,2,2,5,4,0,1,4,18,+9
20260618_ATL_IND,"Thursday, June 18, 2026",regular_season,Atlanta Dream,Indiana Fever,Rhyne Howard,G,38,6-12,1-3,3-3,2,2,4,6,3,1,1,1,16,+4
20260618_ATL_IND,"Thursday, June 18, 2026",regular_season,Atlanta Dream,Indiana Fever,Sika Kone,F,5,1-1,0-0,1-4,1,0,1,0,0,0,1,0,3,-6
20260618_ATL_IND,"Thursday, June 18, 2026",regular_season,Atlanta Dream,Indiana Fever,Madina Okot,C,5,0-1,0-1,0-0,0,4,4,1,0,0,0,2,0,+3
20260618_ATL_IND,"Thursday, June 18, 2026",regular_season,Atlanta Dream,Indiana Fever,Te-Hina Paopao,G,14,3-5,1-2,0-0,0,1,1,3,0,0,1,2,7,-2
20260618_ATL_IND,"Thursday, June 18, 2026",regular_season,Atlanta Dream,Indiana Fever,Isobel Borlase,G,13,4-7,0-1,1-1,0,2,2,0,0,1,0,4,9,-1
20260618_ATL_IND,"Thursday, June 18, 2026",regular_season,Atlanta Dream,Indiana Fever,Brionna Jones,F,,,,,,,,,,,,,,
20260618_ATL_IND,"Thursday, June 18, 2026",regular_season,Atlanta Dream,Indiana Fever,Aaliyah Nye,G,,,,,,,,,,,,,,
20260618_ATL_IND,"Thursday, June 18, 2026",regular_season,Atlanta Dream,Indiana Fever,Indya Nivar,G,,,,,,,,,,,,,,
20260618_ATL_IND,"Thursday, June 18, 2026",regular_season,Indiana Fever,Atlanta Dream,Monique Billings,F,13,2-3,0-0,2-2,2,1,3,1,1,0,2,3,6,-10
20260618_ATL_IND,"Thursday, June 18, 2026",regular_season,Indiana Fever,Atlanta Dream,Aliyah Boston,C,34,8-15,1-2,6-8,0,8,8,3,1,3,4,3,23,-2
20260618_ATL_IND,"Thursday, June 18, 2026",regular_season,Indiana Fever,Atlanta Dream,Kelsey Mitchell,G,34,10-15,3-7,3-3,0,1,1,1,1,0,2,2,26,0
20260618_ATL_IND,"Thursday, June 18, 2026",regular_season,Indiana Fever,Atlanta Dream,Lexie Hull,G,11,1-2,0-0,0-0,0,3,3,0,0,0,0,4,2,-6
20260618_ATL_IND,"Thursday, June 18, 2026",regular_season,Indiana Fever,Atlanta Dream,Caitlin Clark,G,31,8-17,2-5,8-12,0,2,2,7,0,0,5,5,26,-13
20260618_ATL_IND,"Thursday, June 18, 2026",regular_season,Indiana Fever,Atlanta Dream,Myisha Hines-Allen,F,9,0-1,0-0,0-0,0,1,1,0,0,0,0,2,0,-3
20260618_ATL_IND,"Thursday, June 18, 2026",regular_season,Indiana Fever,Atlanta Dream,Makayla Timpson,F,21,2-3,0-0,2-2,2,2,4,0,3,0,1,2,6,+8
20260618_ATL_IND,"Thursday, June 18, 2026",regular_season,Indiana Fever,Atlanta Dream,Sophie Cunningham,G,30,4-5,2-3,2-2,0,2,2,2,0,0,1,2,12,-7
20260618_ATL_IND,"Thursday, June 18, 2026",regular_season,Indiana Fever,Atlanta Dream,Tyasha Harris,G,14,0-1,0-0,0-0,1,1,2,2,1,0,1,3,0,+3
20260618_ATL_IND,"Thursday, June 18, 2026",regular_season,Indiana Fever,Atlanta Dream,Raven Johnson,G,3,0-1,0-0,0-0,0,0,0,0,0,0,2,0,0,-5
20260618_ATL_IND,"Thursday, June 18, 2026",regular_season,Indiana Fever,Atlanta Dream,Grace VanSlooten,F,,,,,,,,,,,,,,
20260618_ATL_IND,"Thursday, June 18, 2026",regular_season,Indiana Fever,Atlanta Dream,Damiris Dantas,C,,,,,,,,,,,,,,
20260619_TOR_CON,"Friday, June 19, 2026",regular_season,Toronto Tempo,Connecticut Sun,Isabelle Harrison,F,30,5-14,2-3,3-3,1,5,6,5,0,1,1,2,15,+2
20260619_TOR_CON,"Friday, June 19, 2026",regular_season,Toronto Tempo,Connecticut Sun,Laura Juskaite,F,29,2-7,0-1,0-0,2,5,7,4,3,1,4,5,4,+7
20260619_TOR_CON,"Friday, June 19, 2026",regular_season,Toronto Tempo,Connecticut Sun,Temi Fagbenle,C,32,8-9,2-2,1-2,4,5,9,2,1,1,0,3,19,+8
20260619_TOR_CON,"Friday, June 19, 2026",regular_season,Toronto Tempo,Connecticut Sun,Marina Mabrey,G,33,14-24,9-12,0-0,1,3,4,4,0,0,6,4,37,+21
20260619_TOR_CON,"Friday, June 19, 2026",regular_season,Toronto Tempo,Connecticut Sun,Julie Allemand,G,34,2-5,0-3,0-0,0,0,0,9,1,0,4,1,4,+12
20260619_TOR_CON,"Friday, June 19, 2026",regular_season,Toronto Tempo,Connecticut Sun,Maria Conde,F,28,5-12,5-8,4-4,2,4,6,3,0,1,0,1,19,0
20260619_TOR_CON,"Friday, June 19, 2026",regular_season,Toronto Tempo,Connecticut Sun,Teonni Key,F,3,0-0,0-0,0-0,0,0,0,0,0,0,0,1,0,-10
20260619_TOR_CON,"Friday, June 19, 2026",regular_season,Toronto Tempo,Connecticut Sun,Kia Nurse,G,5,0-3,0-3,0-0,0,0,0,0,0,0,0,2,0,-15
20260619_TOR_CON,"Friday, June 19, 2026",regular_season,Toronto Tempo,Connecticut Sun,Tima Pouye,G,6,1-2,1-2,0-0,0,1,1,0,0,0,0,4,3,-5
20260619_TOR_CON,"Friday, June 19, 2026",regular_season,Toronto Tempo,Connecticut Sun,Nyara Sabally,F,,,,,,,,,,,,,,
20260619_TOR_CON,"Friday, June 19, 2026",regular_season,Toronto Tempo,Connecticut Sun,Brittney Sykes,G,,,,,,,,,,,,,,
20260619_TOR_CON,"Friday, June 19, 2026",regular_season,Toronto Tempo,Connecticut Sun,Kiki Rice,G,,,,,,,,,,,,,,
20260619_TOR_CON,"Friday, June 19, 2026",regular_season,Connecticut Sun,Toronto Tempo,Aaliyah Edwards,F,20,2-5,0-0,2-2,0,2,2,2,1,0,0,3,6,-2
20260619_TOR_CON,"Friday, June 19, 2026",regular_season,Connecticut Sun,Toronto Tempo,Diamond Miller,F,21,4-10,1-3,1-2,0,3,3,2,0,0,0,3,10,-5
20260619_TOR_CON,"Friday, June 19, 2026",regular_season,Connecticut Sun,Toronto Tempo,Brittney Griner,C,24,7-11,0-0,2-3,4,4,8,2,0,2,2,0,16,-19
20260619_TOR_CON,"Friday, June 19, 2026",regular_season,Connecticut Sun,Toronto Tempo,Saniya Rivers,G,21,1-4,1-3,0-0,0,3,3,4,2,0,2,2,3,-11
20260619_TOR_CON,"Friday, June 19, 2026",regular_season,Connecticut Sun,Toronto Tempo,Leila Lacan,G,31,5-16,2-8,4-5,0,1,1,3,1,0,1,2,16,-14
20260619_TOR_CON,"Friday, June 19, 2026",regular_season,Connecticut Sun,Toronto Tempo,Aneesah Morrow,F,20,3-9,0-3,2-2,5,5,10,4,2,0,2,2,8,+1
20260619_TOR_CON,"Friday, June 19, 2026",regular_season,Connecticut Sun,Toronto Tempo,Nell Angloma,F,3,0-0,0-0,0-0,0,0,0,0,0,0,1,0,0,-3
20260619_TOR_CON,"Friday, June 19, 2026",regular_season,Connecticut Sun,Toronto Tempo,Olivia Nelson-Ododa,C,16,6-9,0-0,1-2,1,2,3,0,1,1,0,1,13,+15
20260619_TOR_CON,"Friday, June 19, 2026",regular_season,Connecticut Sun,Toronto Tempo,Kennedy Burke,G,27,5-9,2-5,6-6,2,1,3,1,2,1,0,0,18,+11
20260619_TOR_CON,"Friday, June 19, 2026",regular_season,Connecticut Sun,Toronto Tempo,Charlisse Leger-Walker,G,18,2-3,0-0,3-4,0,2,2,3,0,0,0,0,7,+7
20260619_TOR_CON,"Friday, June 19, 2026",regular_season,Connecticut Sun,Toronto Tempo,Raegan Beers,F,,,,,,,,,,,,,,
20260619_TOR_CON,"Friday, June 19, 2026",regular_season,Connecticut Sun,Toronto Tempo,Hailey Van Lith,G,,,,,,,,,,,,,,
20260619_TOR_CON,"Friday, June 19, 2026",regular_season,Connecticut Sun,Toronto Tempo,Gianna Kneepkens,G,,,,,,,,,,,,,,
20260619_TOR_CON,"Friday, June 19, 2026",regular_season,Connecticut Sun,Toronto Tempo,Ashlon Jackson,G,,,,,,,,,,,,,,
20260619_WSH_NY,"Friday, June 19, 2026",regular_season,Washington Mystics,New York Liberty,Michaela Onyenwere,F,28,3-5,0-1,5-5,1,1,2,0,0,0,2,3,11,+3
20260619_WSH_NY,"Friday, June 19, 2026",regular_season,Washington Mystics,New York Liberty,Kiki Iriafen,F,28,8-14,0-1,4-6,2,4,6,0,1,1,1,3,20,+3
20260619_WSH_NY,"Friday, June 19, 2026",regular_season,Washington Mystics,New York Liberty,Shakira Austin,C,28,4-8,1-1,5-8,2,5,7,1,0,0,1,3,14,+5
20260619_WSH_NY,"Friday, June 19, 2026",regular_season,Washington Mystics,New York Liberty,Sonia Citron,G,35,5-11,1-5,5-6,0,6,6,8,5,0,2,4,16,+3
20260619_WSH_NY,"Friday, June 19, 2026",regular_season,Washington Mystics,New York Liberty,Georgia Amoore,G,28,3-9,1-6,3-3,0,0,0,8,0,0,3,2,10,+4
20260619_WSH_NY,"Friday, June 19, 2026",regular_season,Washington Mystics,New York Liberty,Angela Dugalic,F,7,0-1,0-0,0-0,0,1,1,1,0,0,0,0,0,+1
20260619_WSH_NY,"Friday, June 19, 2026",regular_season,Washington Mystics,New York Liberty,Lauren Betts,C,17,4-6,0-0,0-1,3,2,5,0,1,1,1,2,8,-3
20260619_WSH_NY,"Friday, June 19, 2026",regular_season,Washington Mystics,New York Liberty,Lucy Olsen,G,11,0-2,0-1,0-0,0,2,2,1,1,0,1,4,0,-1
20260619_WSH_NY,"Friday, June 19, 2026",regular_season,Washington Mystics,New York Liberty,Cotie McMahon,G,13,3-5,1-3,0-3,0,1,1,1,1,0,0,2,7,0
20260619_WSH_NY,"Friday, June 19, 2026",regular_season,Washington Mystics,New York Liberty,Cassandre Prosper,G,5,0-1,0-0,0-0,0,1,1,0,0,0,0,0,0,0
20260619_WSH_NY,"Friday, June 19, 2026",regular_season,Washington Mystics,New York Liberty,Rori Harmon,G,,,,,,,,,,,,,,
20260619_WSH_NY,"Friday, June 19, 2026",regular_season,Washington Mystics,New York Liberty,Darianna Littlepage-Buggs,G,,,,,,,,,,,,,,
20260619_WSH_NY,"Friday, June 19, 2026",regular_season,Washington Mystics,New York Liberty,Alicia Florez,G,,,,,,,,,,,,,,
20260619_WSH_NY,"Friday, June 19, 2026",regular_season,New York Liberty,Washington Mystics,Breanna Stewart,F,32,5-11,0-2,6-8,1,9,10,6,1,2,1,5,16,0
20260619_WSH_NY,"Friday, June 19, 2026",regular_season,New York Liberty,Washington Mystics,Leonie Fiebich,F,31,6-9,3-5,4-4,2,0,2,2,1,0,1,3,19,-5
20260619_WSH_NY,"Friday, June 19, 2026",regular_season,New York Liberty,Washington Mystics,Jonquel Jones,C,33,4-8,0-4,2-4,0,10,10,2,0,1,2,3,10,-6
20260619_WSH_NY,"Friday, June 19, 2026",regular_season,New York Liberty,Washington Mystics,Marine Johannes,G,27,1-8,1-7,1-2,1,2,3,4,1,1,1,1,4,-2
20260619_WSH_NY,"Friday, June 19, 2026",regular_season,New York Liberty,Washington Mystics,Sabrina Ionescu,G,30,4-13,1-6,0-0,0,1,1,3,0,0,4,3,9,-7
20260619_WSH_NY,"Friday, June 19, 2026",regular_season,New York Liberty,Washington Mystics,Satou Sabally,F,17,4-8,3-6,2-2,0,0,0,1,1,0,2,4,13,+6
20260619_WSH_NY,"Friday, June 19, 2026",regular_season,New York Liberty,Washington Mystics,Han Xu,C,12,3-5,2-3,0-0,1,2,3,1,0,2,1,2,8,+1
20260619_WSH_NY,"Friday, June 19, 2026",regular_season,New York Liberty,Washington Mystics,Rebekah Gardner,G,9,1-2,0-1,0-0,0,0,0,0,0,0,0,2,2,-6
20260619_WSH_NY,"Friday, June 19, 2026",regular_season,New York Liberty,Washington Mystics,Pauline Astier,G,10,1-2,0-0,0-0,0,1,1,1,1,0,2,3,2,+4
20260619_WSH_NY,"Friday, June 19, 2026",regular_season,New York Liberty,Washington Mystics,Raquel Carrera,F,,,,,,,,,,,,,,
20260619_WSH_NY,"Friday, June 19, 2026",regular_season,New York Liberty,Washington Mystics,Rebecca Allen,G,,,,,,,,,,,,,,
20260620_MIN_GS,"Saturday, June 20, 2026",regular_season,Minnesota Lynx,Golden State Valkyries,Natasha Howard,F,28,5-10,0-0,0-0,4,4,8,4,0,1,1,6,10,0
20260620_MIN_GS,"Saturday, June 20, 2026",regular_season,Minnesota Lynx,Golden State Valkyries,Nia Coffey,F,33,7-11,3-4,5-6,3,3,6,3,0,1,1,1,22,+7
20260620_MIN_GS,"Saturday, June 20, 2026",regular_season,Minnesota Lynx,Golden State Valkyries,Kayla McBride,G,34,7-12,1-3,2-3,0,3,3,2,1,0,0,3,17,+5
20260620_MIN_GS,"Saturday, June 20, 2026",regular_season,Minnesota Lynx,Golden State Valkyries,Courtney Williams,G,36,6-16,2-2,7-7,2,10,12,5,1,2,2,0,21,+6
20260620_MIN_GS,"Saturday, June 20, 2026",regular_season,Minnesota Lynx,Golden State Valkyries,Olivia Miles,G,32,1-10,0-4,5-5,0,5,5,4,3,3,6,4,7,+2
20260620_MIN_GS,"Saturday, June 20, 2026",regular_season,Minnesota Lynx,Golden State Valkyries,Antonia Delaere,F,7,0-0,0-0,0-0,0,0,0,0,1,0,0,0,0,+6
20260620_MIN_GS,"Saturday, June 20, 2026",regular_season,Minnesota Lynx,Golden State Valkyries,Anastasiia Olairi Kosu,F,19,1-5,0-0,2-2,3,3,6,0,2,2,2,2,4,+2
20260620_MIN_GS,"Saturday, June 20, 2026",regular_season,Minnesota Lynx,Golden State Valkyries,Maya Caldwell,G,11,0-4,0-0,0-0,0,2,2,0,0,0,1,1,0,+2
20260620_MIN_GS,"Saturday, June 20, 2026",regular_season,Minnesota Lynx,Golden State Valkyries,Liatu King,F,,,,,,,,,,,,,,
20260620_MIN_GS,"Saturday, June 20, 2026",regular_season,Minnesota Lynx,Golden State Valkyries,Teaira McCowan,C,,,,,,,,,,,,,,
20260620_MIN_GS,"Saturday, June 20, 2026",regular_season,Golden State Valkyries,Minnesota Lynx,Kayla Thornton,F,23,1-5,1-4,0-0,2,4,6,2,1,0,0,1,3,-2
20260620_MIN_GS,"Saturday, June 20, 2026",regular_season,Golden State Valkyries,Minnesota Lynx,Gabby Williams,F,28,6-16,2-6,1-2,3,5,8,1,1,0,3,3,15,-10
